code_bss,urn_bss,date_mesure,timestamp_mesure,niveau_nappe_eau,mode_obtention,statut,qualification,code_continuite,nom_continuite,code_producteur,nom_producteur,code_nature_mesure,nom_nature_mesure,profondeur_nappe
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-01-13,1389625200000,112.05,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.41
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-01-14,1389672000000,112.06,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.4
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-01-15,1389805200000,112.06,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.4
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-01-16,1389852000000,112.07,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.39
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-01-17,1389967200000,112.08,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.38
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-01-18,1390086000000,112.09,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.37
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-01-19,1390089600000,112.09,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.37
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-01-20,1390176000000,112.07,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.39
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-01-21,1390316400000,112.06,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.4
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-01-22,1390348800000,112.07,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.39
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-01-23,1390435200000,112.07,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.39
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-01-24,1390568400000,112.08,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.38
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-01-25,1390615200000,112.08,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.38
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-01-26,1390752000000,112.12,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.34
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-01-27,1390834800000,112.12,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.34
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-01-28,1390910400000,112.13,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.33
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-01-29,1390957200000,112.14,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.32
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-01-30,1391040000000,112.11,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.35
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-01-31,1391187600000,112.12,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.34
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-02-01,1391220000000,112.14,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.32
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-02-02,1391299200000,112.11,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.35
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-02-03,1391443200000,112.14,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.32
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-02-04,1391544000000,112.15,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.31
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-02-05,1391562000000,112.16,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.3
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-02-06,1391720400000,112.17,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.29
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-02-07,1391742000000,112.18,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.28
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-02-08,1391839200000,112.17,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.29
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-02-09,1391983200000,112.17,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.29
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-02-10,1391997600000,112.18,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.28
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-02-11,1392120000000,112.16,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.3
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-02-12,1392235200000,112.18,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.28
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-02-13,1392278400000,112.19,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.27
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-02-14,1392390000000,112.19,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.27
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-02-15,1392422400000,112.19,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.27
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-02-16,1392591600000,112.17,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.29
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-02-17,1392602400000,112.17,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.29
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-02-18,1392746400000,112.18,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.28
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-02-19,1392825600000,112.18,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.28
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-02-20,1392908400000,112.2,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.26
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-02-21,1392951600000,112.2,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.26
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-02-22,1393030800000,112.19,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.27
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-02-23,1393174800000,112.2,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.26
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-02-24,1393250400000,112.21,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.25
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-02-25,1393329600000,112.22,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.24
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-02-26,1393372800000,112.21,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.25
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-02-27,1393498800000,112.22,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.24
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-02-28,1393574400000,112.25,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.21
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-03-01,1393686000000,112.24,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.22
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-03-02,1393797600000,112.27,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.19
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-03-03,1393804800000,112.27,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.19
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-03-04,1393891200000,112.24,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.22
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-03-05,1393977600000,112.21,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.25
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-03-06,1394121600000,112.21,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.25
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-03-07,1394197200000,112.22,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.24
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-03-08,1394287200000,112.23,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.23
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-03-09,1394323200000,112.23,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.23
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-03-10,1394431200000,112.24,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.22
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-03-11,1394546400000,112.25,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.21
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-03-12,1394636400000,112.25,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.21
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-03-13,1394672400000,112.25,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.21
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-03-14,1394802000000,112.26,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.2
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-03-15,1394841600000,112.26,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.2
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-03-16,1394942400000,112.27,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.19
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-03-17,1395061200000,112.28,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.18
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-03-18,1395100800000,112.28,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.18
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-03-19,1395241200000,112.28,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.18
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-03-20,1395324000000,112.31,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.15
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-03-21,1395360000000,112.31,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.15
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-03-22,1395457200000,112.32,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.14
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-03-23,1395532800000,112.31,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.15
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-03-24,1395669600000,112.32,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.14
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-03-25,1395727200000,112.33,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.13
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-03-26,1395792000000,112.32,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.14
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-03-27,1395896400000,112.33,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.13
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-03-28,1395972000000,112.33,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.13
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-03-29,1396098000000,112.34,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.12
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-03-30,1396148400000,112.34,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.12
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-03-31,1396227600000,112.34,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.12
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-04-01,1396350000000,112.36,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.1
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-04-02,1396458000000,112.38,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.08
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-04-03,1396483200000,112.37,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.09
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-04-04,1396569600000,112.35,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.11
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-04-05,1396656000000,112.32,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.14
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-04-06,1396807200000,112.32,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.14
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-04-07,1396872000000,112.35,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.11
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-04-08,1396915200000,112.32,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.14
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-04-09,1397001600000,112.31,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.15
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-04-10,1397149200000,112.33,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.13
03272X0006/PZ,http://services.ades.eaufrance.fr/pointeau/03272X0006/PZ,2014-04-11,1397185200000,112.34,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2,Point lié au point précédent,17450988500029.0,Direction Régionale de l'Environnement (D.I.R.E.N.) Centre (17450988500029),0,Inconnue,25.12
